ITEM_ID,SKU (Código de artículo),Nombre,Existencias a mano,Tarifa de compra,Tasa,Fecha de vencimiento,Fabricante
5467547000000312392,GJ7169,Set Skin Care Acido Kojic 5 Pcs,9,NIO240.00,NIO282.35,01 jun 2028,VB
5467547000000744843,161-SHVD1LTARG,Shampoo & Acondicionador Vida 1000ml Argan,"1,482",NIO279.00,NIO279.00,25 jun 2027,
5467547000000744192,161-SHVD1LTGR,Shampoo & Acondicionador Vida 1000ml Ginger,"1,470",NIO279.00,NIO279.00,25 jun 2027,
5467547000000748194,161-SHVD1LTKT,Shampoo & Acondicionador Vida 1000ml Keratina,"1,482",NIO279.00,NIO279.00,25 jun 2027,
5467547000000746059,161-SHVD1LTM,Shampoo & Acondicionador Vida 1000ml Menta,"1,470",NIO279.00,NIO279.00,24 jun 2027,
5467547000000744956,161-SHVD500ARG,Shampoo & Acondicionador Vida 500ml Argan,"2,601",NIO169.00,NIO169.00,25 jun 2027,
5467547000000744617,161-SHVD500GR,Shampoo & Acondicionador Vida 500ml Ginger,"2,595",NIO169.00,NIO169.00,25 jun 2027,
5467547000000748307,161-SHVD500KT,Shampoo & Acondicionador Vida 500ml Keratina,"2,535",NIO169.00,NIO169.00,25 jun 2027,
5467547000000746172,161-SHVD500M,Shampoo & Acondicionador Vida 500ml Menta,"2,661",NIO169.00,NIO169.00,24 jun 2027,
5467547000000341494,S17-1121,Shampoo 1000ml Coconut,88,NIO84.00,NIO95.00,01 jul 2024,Stay
5467547000000339651,006-002985-8,Shampoo Anti Caspa Mentol For Men Vinilady 190ml,45,NIO86.00,NIO89.00,01 mar 2025,Mayz
5467547000000314528,006-C04,Shampoo Miya para Niños 12oz 2 En 1,"5,375",NIO42.00,NIO45.00,01 mar 2025,Mayz
5467547000000338584,006-01086,Shampoo Olive`n Body 400ml,12,NIO59.00,NIO75.00,01 ago 2025,Mayz
5467547000000748646,161-SHVDT500CN,Shampoo Tinte VIDA Castaño Natural 500ml,"9,943",NIO129.00,NIO129.00,25 jun 2027,
5467547000000748533,161-SHVDT500CO,Shampoo Tinte VIDA Castaño Oscuro 500ml,"9,943",NIO129.00,NIO129.00,25 jun 2027,
5467547000000748759,161-SHVDT500N,Shampoo Tinte VIDA Negro 500ml,"19,951",NIO129.00,NIO129.00,25 jun 2027,
5467547000000635148,S17-026,Shampoo Y Acondicionador 1000 ML Coco,36,NIO150.00,NIO215.00,,
5467547000000690198,S17-020,Shampoo Y Acondicionador Aloe Vera 1000ml Stay,36,NIO145.00,NIO215.00,,
5467547000000690147,S17-004,Shampoo Y Acondicionador Caja Aloe Vera Stay,66,NIO89.00,NIO128.00,,
5467547000000340912,S17-023,Shampoo Y Acondicionador Caja Argan,14,NIO89.00,NIO128.00,01 jul 2025,Stay
5467547000000690181,S17-025,Shampoo Y Acondicionador Cola de caballo Romero 1000ml Stay,36,NIO145.00,NIO215.00,,
5467547000000340718,WA-034,Shampoo Y Acondicionador Wao 1380 Ml Aloe,64,NIO200.00,NIO286.00,01 oct 2025,Stay
5467547000000340621,WA-035,Shampoo Y Acondicionador Wao 1380 Ml Coco,30,NIO200.00,NIO286.00,01 oct 2025,Stay
5467547000000690164,WA-033,Shampoo Y Acondicionador Wao 1380 Ml Romero,24,NIO200.00,NIO286.00,,
5467547000000340524,S6-1140B,Sombra 2 En 1 Stay,312,NIO33.00,NIO37.08,01 jul 2025,Stay
5467547000000333928,878,Sombra AnyLady,624,NIO24.00,NIO28.24,01 may 2027,VB
5467547000000332279,8158,Sombra AnyLady,401,NIO38.00,NIO44.71,01 may 2027,VB
5467547000000312683,994-01#,Sombra Anylady 15 tonos #1,84,NIO40.00,NIO47.06,01 jun 2027,VB
5467547000000312586,994-02#,Sombra Anylady 15 tonos #2,36,NIO40.00,NIO47.06,01 mar 2027,VB
5467547000000327720,974,Sombra AnyLady Dream Big,96,NIO40.00,NIO47.06,01 may 2027,VB
5467547000000326847,8138,Sombra AnyLady Little,695,NIO30.00,NIO35.29,01 jun 2027,VB
5467547000000326750,8171,Sombra AnyLady Only You,"1,581",NIO35.00,NIO41.18,01 jun 2027,VB
5467547000000288233,8658FI,"Sombra Blush, Vanidad y Labial Anylady",96,NIO76.86,NIO97.00,03 ene 2028,BISUTERIA
5467547000000310743,N-8636P,Sombra de ojos Anylady Super Girl,108,NIO80.00,NIO94.12,01 jul 2027,VB
5467547000000317729,ES6016,Sombra Favor Beauty Beach,559,NIO45.00,NIO52.94,01 jul 2026,VB
5467547000000317826,ES6107,Sombra Favor Beauty Kitty,226,NIO45.00,NIO52.94,01 jun 2026,VB
5467547000000292311,CE482,Sombra Glamor + Glitter,120,NIO40.00,NIO47.50,01 nov 2027,VB
5467547000000288330,MS1117B,"Sombra Iluminador, sombra y blush Mels",120,NIO59.29,NIO75.00,01 jul 2026,BISUTERIA
5467547000000316177,8166-01#,Sombra para Ojos Anylady Believe in yourselve,24,NIO55.00,NIO64.71,05 mar 2027,VB
5467547000000316274,8658FC,"Sombra para Ojos Sombra, Iluminador, Blush Anylady",108,NIO76.86,NIO97.00,01 abr 2028,BISUTERIA
5467547000000327623,WA-047,Sombra para ojos Wao!,216,NIO36.00,NIO40.45,01 may 2026,Stay
5467547000000324519,SE812,Sombra para ojos y contorno Scanlon,207,NIO28.00,NIO32.94,01 ene 2027,VB
5467547000000292505,PK204,Sombra Pink Key UltraLight y rapido secado,24,NIO16.00,NIO19.00,01 nov 2027,VB
5467547000000324616,SE872,Sombra Scanlon 35 tonos,328,NIO70.00,NIO82.35,01 ene 2027,VB
5467547000000290173,8814F-32,"Sombra todo en uno, Blush, Polvo, Crema para labios Anylady",84,NIO73.35,NIO92.00,30 dic 2027,BISUTERIA
5467547000000290076,8814H-69,"Sombra todo en uno, Blush, Polvo, Sombra Anylady",72,NIO73.35,NIO92.00,27 dic 2030,BISUTERIA
5467547000000290270,8658FD,"Sombra Wild Sombra, Iluminador, Blush Anylady",96,NIO76.86,NIO97.00,01 ene 2028,BISUTERIA
5467547000000287263,Y978,Sombra y Delineador Romantiic,144,NIO17.57,NIO22.00,01 ene 2029,BISUTERIA
5467547000000308706,B0042-DOT,Spray fragancia para cabello Pink in Sweet 100ml,60,NIO32.00,NIO37.65,,VB
5467547000000294641,S37-002,Tijera Stay,168,NIO24.00,NIO28.24,01 ene 2029,Stay
5467547000000286584,6038,Tinte agua para Labios Victorias,36,NIO18.45,NIO24.00,01 ene 2026,BISUTERIA
5467547000000334510,LC1141,Tinte Para Labios Ice Cream,264,NIO12.00,NIO14.12,01 may 2028,VB
5467547000000306960,COM024,Toalla desinfectante 75% alcohol 10pcs,"1,193",NIO12.00,NIO13.50,01 oct 2026,VB
5467547000000340330,S32-1160,Toallas Húmeda 100 Hojas Antibacterial,95,NIO50.00,NIO56.18,01 dic 2025,Stay
5467547000000326653,161-003,Toallas Humedas 25pcs,13,NIO14.00,NIO16.47,01 jul 2026,VB
5467547000000318408,GJ7192,Tonico Facial de Acido Hialuronico 150ml GuanJing,83,NIO45.00,NIO52.94,01 may 2028,VB
5467547000000312101,C3142,Tonico Facial de Arroz Aichum Beauty Nutre Y Aclara 100ml,83,NIO35.00,NIO41.18,01 jul 2028,VB
5467547000000312004,DS5261,Tónico Facial Hidratante Disaar 200ml,34,NIO40.00,NIO47.06,01 sep 2028,VB
5467547000000338875,046-U401240,Tónico Facial Vit C Beauty Formula 150ml,423,NIO69.00,NIO81.18,01 ene 2026,Mayz
5467547000000748081,161-TRVD500ARG,Tratamiento VIDA 500ml Argan,"1,266",NIO129.00,NIO129.00,25 jun 2027,
5467547000000744730,161-TRVD500GR,Tratamiento VIDA 500ml Ginger,"1,272",NIO129.00,NIO129.00,25 jun 2027,
5467547000000748420,161-TRVD500KT,Tratamiento VIDA 500ml Keratina,"1,272",NIO129.00,NIO129.00,25 jun 2027,
5467547000000744079,161-TRVD500M,Tratamiento VIDA 500ml Menta,"1,266",NIO129.00,NIO129.00,25 jun 2027,
